Let's go to the movies! The  SanFrancisco @people is showing new environmental films this week with filmmake… https://t.co/FvmhUczfsP	SanFrancisco																
RT @people: Great restaurant in  Sydney /  Melbourne does the same thing -- called @people  https://t.co/iAE9zR9VcV https…	Sydney	Melbourne															
RT @people: Please  SHARE to help  FindJunior .  LOST Maltese-Shitzu  Dog missing in  Cherrybrook in the  HillsDistrict of  Sydney  h…	Sydney																
RT @people: Champion jockey @people gets behind the Wish You Were Here team to support  PancreaticCancer helping to raise awar…																	
Started of the day @people  I loved it! It is so nice that they have a park where people can safely chill, work out, walk their dogs, picnic, nap, lay in swimwear to catch a tan or just practice guitar.  Newyork https://t.co/CXJ5WcfXDM	Newyork																
Dubbo to face tougher water restrictions as drought conditions are set to worsen! This is Lake Burrendong - One of  NSW vital water catchments. It is currently at 4.4%  WaterConservation (Photo: Nick Moir) https://t.co/JDDAtjwfr9	Lake Burrendong	NSW															
"RT @people: URGENT: We've secured an Inquiry into the oppressive ""Right to Farm"" legislation that is trying to silence whistleblowers and…"																	
BOTH OF MY @people TEAMS WON AGAIN THIS WEEK. I HAVE NEVER BEEN MORE PROUD OF MY @people and my @people  49ers  GoPackGo  packers  SanFrancisco	SanFrancisco																
I love the people living in Ecker St, they are fantastic.  SanFrancisco	Ecker St	SanFrancisco															
My heart is full in  SanFrancisco  @people re-Connect with these beauties @people @people… https://t.co/4Ddh4FfZBL	SanFrancisco																
So far the SF D has stood up and held PIT to 6 pts off 2 Turnovers.  49ers  PIT 6  SF 0 1st Qtr.  NFL	SF																
@people @people Curious what *has* @people been up to?  The  homeless issue, the issue with our big tech… https://t.co/vpG6xSDxmA																	
I love the people living in Sharon St, they drink green smoothies with elegance.  SanFrancisco	Sharon St	SanFrancisco															
"Rona weighed the consequences of disobeying a direct order. ""Respectfully, Sir, I decline to obey--even if it means… https://t.co/QDMDBAgVbw"																	
I love the people living in Marine Dr, they are great.  SanFrancisco	Marine Dr	SanFrancisco															
“ Sydney in general is eclectic. You can be on that brilliant blue ocean and then within 20 minutes you can be in a completely vast suburban sprawl, it’s that melting pot of people that give it its vital personality.” -Baz Luhrmann   IG/officertravels.photography https://t.co/eU0nHyALxe	Sydney																
This is  SanFrancisco in 2019.   Homelessness is devastating to the lives of millions. I give them the cash I have… https://t.co/hCgbkV1nNa	SanFrancisco																
@people do you think it's just bad luck that  SanFrancisco has spent hundreds of millions on… https://t.co/x505aDBOkD	SanFrancisco																
Aussie farmers need your help to keep producing the best freely available beef in the world! Help them overcome the drought.  drought  NSW @people	NSW																
Enjoying lunch on  Wellington waterfront on a sunny spring Wednesday. You really can't beat Wellington on a good day https://t.co/Pnf7sglHSv	Wellington																
RT @people: ** SAN FRANCISCO ** This city has my heart - after all it is where we got married.  Let me show you how to get the mos…	SAN FRANCISCO																
This is so good to see :)  wellington  nature  bringbackthebirds  natives https://t.co/XdQO79L8K3	wellington																
RT @people: Morning stroll in Tiburon with the Golden Gate Bridge view ??  ALDUBYouAreInspiring as always!  sanfrancisco  goldengate…	Golden Gate Bridge	sanfrancisco															
Writing group and safe safe for women in Wellington.  This Saturday (28/09)    WellWritten  Wellington  womenwriters https://t.co/SBBxx5ZJAD	Wellington																
 Wellington  NewZealand: Deer Cake Class With Fresh Flowers - vegan too! 25 Sept 2019 https://t.co/lnohLlfY3J https://t.co/kQs7JVjarR	NewZealand																
RT @people: Beautiful places  sydney  chinesegarden      : Chinese Garden of Friendship https://t.co/nkC3gyCM2u	sydney	Chinese Garden of Friendship															
RT @people: Happy Friday Lovers. I still have a few spots available for  SanFrancisco Get in touch.           @people https:…	SanFrancisco																
I love the people living in Ord Ct, they have very nice ears.  SanFrancisco	Ord Ct	SanFrancisco															
We have been fixing sliding doors and bathroom doors in the  Blacktown area in  Sydney for many years. Check out our process here https://t.co/prcrlUc0Q6  homeimprovement  homerepairs  tradie  property	Sydney																
In case of  emergency: How to be ready if  Sydney stops   https://t.co/FLJgMinMvX via @people	Sydney																
I love the people living in Ralston St, they are astounding.  SanFrancisco	Ralston St	SanFrancisco															
That’s another big win for the @people!! 3-0!!  SanFrancisco  NinersNation	SanFrancisco																
RT @people: Meet the lovely Alysha at the beach! This sun kissed, blonde beauty is in SF bay area.  https://t.co/rFoKBolQ9V  Independe…	SF bay area																
 pride  loveislove  lgbtq  lgbt  sanfrancisco  robloxgfx  roblox Not the best, but, good enough. https://t.co/kY16jTVpfj	sanfrancisco																
This excellent  Sydney  coworking centre offers an organic mix of workspaces to suit your business - from flexible and dedicated desks, to private team offices. https://t.co/XYzH1oGL4p https://t.co/MpPaNc0j5w	Sydney																
The best part about  SanFrancisco is that you can walk around the city, poop your pants, and no one could possibly… https://t.co/NguLmnFNxQ	SanFrancisco																
I have a new  listing in  Wellington  FL  https://t.co/MsESw5aoxo https://t.co/6ztnV9E9cl	Wellington	FL															
RT @people: MISSING FROM ELIZABETH CITY NORTH CAROLINA.  Have you seen me? Contact ECPD 252-335-4321 or Dial 911. @people @people…	ELIZABETH CITY	NORTH CAROLINA															
I love the people living in Black Pl, they are fantastic.  SanFrancisco	Black Pl	SanFrancisco															
I love the people living in Randolph St, they are terrific.  SanFrancisco	Randolph St	SanFrancisco															
What happens when a secret government agency starts tracking you? And your only ally is an alien duck?… https://t.co/TsDYvryEf5																	
"JOB; San Francisco CA USA - Senior Design Researcher - We have a unique opportunity for an experienced Se: We have… https://t.co/P5b8RIgYXW"	San Francisco	CA	USA														
"@people  Sydney  University realized finally that Tecber meeting wd be a sort of  propaganda  monolog far from any historical/factual facts&amp;also far from d  UN running process on  Westernsahara issue since2007 after  AutonomyPlan proposed by  CORCAS members  auspol  Australia  nzpol  NZ https://t.co/Gz5AM9MaIg"	Sydney	Australia	NZ														
A recent visit to  wisteriagardens with my beautiful Goddaughter     spring  sydney  flowers https://t.co/Eb7VPPfuHs	sydney																
RT @people:  MartinLuther Kirche in Goulburn Street - Real  Sydney NSW https://t.co/pGUDD22xBD  church https://t.co/WK88YKbqCy	Goulburn Street	Sydney	NSW														
The incrediable  stone  gargoyles on the top of the  statetheatre  marketstreet  sydney  architecture https://t.co/JOKKF1eo3T	sydney																
RT @people:  fashioncommunityweek excited to be here.  SanFrancisco  joreillyjewelry @people  sfw  jewelry  fashion https:/…	SanFrancisco																
RT @people: @people @people @people @people Thank you!! Trying to see if I can get a quote for a new theme. Nice…																	
I love the people living in Ohlone Way, they know everything about candy wrappers.  SanFrancisco	Ohlone Way	SanFrancisco															
Trump Is Right, San Fran Is Polluting Ocean With Drug Needles  SF  SanFran  Drugs  Trump  Oakland  SanFrancisco https://t.co/yalxqcZLSs	San Fran	SF	SanFran	Oakland	SanFrancisco												
Nice weather  goodmorning  sydney https://t.co/2S7bfHMtQ8 https://t.co/JKZ6FTWA8j	sydney																
 3Novices Violent rampage in bubble tea shop https://t.co/J447mHlIbA  OnlineMedia  News  Sydney	Sydney																
"RT @people: From our show, ""Civic"" ?  Andrea Carla Michaels, a professional namer — yes, you read that right — and  SF resident, has…"	SF																
Sometimes  Sydney is okay ?? https://t.co/94ZEu9cyid	Sydney																
I love the people living in Campus Ln, they drive combined harvesters so well.  SanFrancisco	SanFrancisco																
Jump for my love.  wellington  teamjuantainnz https://t.co/nELiivxGS7	wellington																
Join us for a Design Play workshop, next Tuesday!  The aim is to have fun, get creative and collaborate over a design challenge.  https://t.co/ApgPD1tLV2  Meetup  Wellington  design	Wellington																
RT @people: Terrorists threaten Kebresar’s family over the right to water. Colonial powers demand the prince, Ke’s lover, choke of…																	
RT @people: Find yourself a city to live in...  SF  sunset https://t.co/sIxxrv25dI	SF																
Cheers to this great city!!! Cheers this week to a massive hair makeover!!!  minxhairstudio93193989  hair hairstyles  bourkestreet  surryhills  nsw  sydney  sydney  australia @people @ Opera Bar https://t.co/KXipCrSggu	nsw	sydney	australia														
11 unusual things to do in  SanFrancisco https://t.co/HxkCsTtei3 https://t.co/my6fKpyBbt	SanFrancisco																
“Bang! We hit the city baby... a little drinks, a little nightlife...”  SanFrancisco  sundayfunday  weirdscience https://t.co/bAlq2eOIBa	SanFrancisco																
New BART cars continue to trickle in - San Francisco Examiner: https://t.co/vc4H9A6seW  SF  SanFrancisco  Transit… https://t.co/73WKY5sSOs	San Francisco	SF	SanFrancisco														
Just saw the new  WoW sign in  Wellington.  The silver one last year was cool but this year it's yellow and looks like a  McDonalds sign! ???  goldenarches	Wellington																
RT @people:  ProjectHome : Elderly tenants living on a fixed income in  SanFrancisco are paying the mortgage of the city’s largest landlor…	SanFrancisco																
RT @people: I am back in the  SF Bay Area, avail through 9/30!  *Due to some unexpected events, touring has been delayed until Oct/Nov…	SF Bay Area																
RT @people: Beautiful spring day and everyone is enjoying the sun!  sydney  beachlife  naturephotography  reptiles  manly  shellybeach  p…	sydney																
 THELASTBLACKMANINSANFRANCISCO  Jimmie Fails dreams of reclaiming the Victorian home his grandfather built in the h… https://t.co/qPrYGcNplw																	
Wellington Has Treats Around Every Corner “In an otherwise resolutely outdoorsy nation, New Zealand’s capital focuses on art, craft and culture,”  Wellington https://t.co/MY9NMbcg9A https://t.co/CbQDtbAiZp	Wellington	New Zealand’s	Wellington														
RT @people: A little bit of Street Art from my latest trip to  SanFrancisco  Graffiti  Tenderloin http://t.co/NjBH05A2AJ	SanFrancisco																
What got us to the Super Bowl in 2012? Defense and run—- this team got it man  SanFrancisco  49ers	SanFrancisco																
Classique Chem-Dry's experts will deep clean and restore your area rugs to their former glory. Visit: https://t.co/5N5FXFPML4  arearugcleaning  goulburn  nsw https://t.co/HNEjuFIueH	nsw																
Always a lovely sight...  foil  windsurfing  windsurf  sanfrancisco  bay  friday  night  series  stfyc… https://t.co/Ub5Ui0PLPZ	sanfrancisco																
RT @people: This time next week we will be at Appley Croft near  Wellington  Somerset at our  Maize Growers Open Day. It's a free, pr…	Appley Croft	Wellington															
RT @people: 1st night out in San Fran having delicious Chinese food in Chinatown! Ready for another day full of adventure! @people…	San Fran																
Charnelle's story continued: https://t.co/xwLtFQLcfH . Charnelle's story is a  SanFrancisco story, a commonly sad o… https://t.co/yES0LI1S30	SanFrancisco																
Future medicine 2050. Doc Rat golden oldie DR1111  DocRat  scifi  SF https://t.co/lSI8DZybfp	SF																
RT @people:  OnThisDay: 24 Sept 1905: Born in Canton, Joe Kum Yung had arrived in New Zealand in around 1880. He murdered on Haini…	Canton	New Zealand															
The City by the Bay is AMAZING, btw. You should go.    SanFrancisco	Bay	SanFrancisco															
Elegance with comfort has its own exclusive vision to reect modern times of Chukka  https://t.co/LX8y0SXaQc… https://t.co/Yc5milxsxj																	
@people Superior tasting vodka. The Skyy is the starting point.  SanFrancisco  NaijaLoved	SanFrancisco																
Meanwhile cat number 3 is hard at work in  sf.   weworknot https://t.co/W8qNLqteww	sf																
The  QueenVictoriaBuilding in  Sydney is genuinely beautiful. I love walking thru there :D (and it was a dry place on the very wet Tuesday last week when I had to go to the city for an ophthalmologist appointment) https://t.co/JwOLB6ip5M https://t.co/fpsRrFMfsE	QueenVictoriaBuilding	Sydney															
Picture doesn’t do the spread justice. Hello  Moroccan food! When in a new city, try a new cuisine!   SanFrancisco… https://t.co/C1c9yPXUmH	SanFrancisco																
"RT @people: @people Exactly! Thanks to @people &amp; his teams.  @people are you, @people @people @people @people…"																	
RT @people: Helping a few friends sell their  Morrissey tickets unforgettable they cannot attend. If you are interested, pls send me…																	
https://t.co/tfEQLo44xg FUN FACTS @people funfactory   tapbiolinktoshop  funfactoryvolta  volta  funfactoryaustralia  madeingermany  madeforfun  funfacts  womenshealth  woman  women  womeninbusinesss  sydney… https://t.co/SQkpmJnCGw	sydney																
It MUST be THAT time! Time for a  Panhead  SuperCharger. panheadcustomales  beer  CraftBeer  UpperHutt  Wellington  NewZealand @ Auckland, New Zealand https://t.co/bmnOEJOFM7	Wellington	NewZealand	Auckland	New Zealand 													
Happy  FirstDayofFall from  SanFrancisco  https://t.co/n76JJ38HqR	SanFrancisco																
RT @people: CHeck out best menswear SALE https://t.co/npo7w6pjdP   Portland  Seattle  SanFrancisco  SanDiego  Sacramento  Hollywood  WEH…	Portland	Seattle	SanFrancisco	SanDiego	Sacramento	Hollywood											
RT @people: @people @people Teachers in  SanFrancisco teach children how to hate ,and teach children to use skin color to attack…	SanFrancisco																
RT @people: San Francisco Police arrest  - LAS VEGAS resident - 35 years old   - for HOMICIDE - 50 year old man   - w/ metal pipe  - in P…	San Francisco	LAS VEGAS															
RT @people: RT @people: Amazing  StreetArt in  SanFrancisco by Mona Caron.  usa  graffiti  art  paint https://t.co/08GDW3AP6c	SanFrancisco																
Good Morning  . Reposted from @people (get_regrann)  -   Regrann from @people -  sUGAR? Sweetheart  .  coffeedate  sugarhearts  sweet  balance  worktravel  sydney  motivation  stayfocused… https://t.co/mLNVuPQsW2	sydney																
I love the people living in Avenue C, they are specialized in nail clippers.  SanFrancisco	Avenue C	SanFrancisco															
Explore San Franciscos  culinary traditions: https://t.co/yOT1f7xcZH must see : https://t.co/fQ907dtFtW Amazing… https://t.co/oLHaLGtiyS	San Franciscos																
We would love to host your  Brooklyn event right here at the Fairfield Inn! Contact Vijay Lilboy via phone: 000.000.0000 or email: email@domain.com and start planning your  NewYork event today. https://t.co/NnDvyIlsIS  VisitBrooklyn https://t.co/DyA5on3L7X	Brooklyn	NewYork															
RT @people: Addictive banh khot (savory mini-shrimp rice flour coconut milk “pancakes”) and bánh xèo (savory crepes) at humble, fri…																	
Family time is the best time  @people @people  music  sydney  native  beautifulsydney https://t.co/WcifC1MY1h	sydney																
A place I called home. Home of my 20s. Home of my early growth, home of my warm friends, home to nourish my soul and comfort my spirit.  australia  2019  sydney @ Sydney Opera House https://t.co/w6GvwCQpiW	sydney	Sydney	Opera House														
I found hidden tomatoes that survived along the sidewalk in the  PeaceGardenPollinatorPreserve, the children will b… https://t.co/Vhx6ATNQiQ																	
RT @people: We are already halfway through  Lavazza  Italian Film Festival 2019, which is your favorite movie?  multilingual  mult…																	
 SanFrancisco will win today! https://t.co/7TDhMfwPpw	SanFrancisco																
RT @people: Hello  Wellington, here are five of your nine mayoral candidates. Can you name them all? Stay tuned for some exciting bu…	Wellington																
I love the people living in Donner Ave, they cook well.  SanFrancisco	Donner Ave	SanFrancisco															
Pictures don’t do justice to the amazing scene held outside my doors at @people  SF.  Brieutiful night wit… https://t.co/CZhhAH1gKz	SF																
I love the people living in Prospect Ave, they are so optimistic.  SanFrancisco	Prospect Ave	SanFrancisco															
RT @people: To reach wild animals with rabies vaccine, @people is distributing baits in  Wellington and  Dufferin Counties th…	Wellington	Dufferin Counties															
If Sydney was a city-state like Singapore it would rank among Asia’s ten biggest economies. The city’s economic output was a hefty $418 billion in 2016-17 and that’s tipped to reach $565 billion a year in 2031.  NSW  Australia  NewSouthWales	Sydney	Singapore	Asia’s	NSW	Australia	NewSouthWales											
RT @people: Check Out The Single  NowPlaying on  pandoraradio https://t.co/efHUwS3bnj.  PittsburghPa  DTLA  Lexington  Fresno  Pasadena  …	PittsburghPa	Lexington	Fresno	Pasadena													
"Holy Crap .@people go 78 yards for a TD, and douche bag .@people's .@people  only comment is ""well you ca… https://t.co/MLIjwVorY8"																	
@people @people With two weeks to prepare !!!... plus a tough physical match in Baltimore this week then… https://t.co/n84msuEjXh	Baltimore																
  Microsoft Confirms New Update Warnings For 800M Windows 10 Users.            https://t.co/VraCMUEcO4  Brooklyn… https://t.co/JGiirlH6Gu																	
RT @people: The calm before the storm … @people Singh  @people  at the  Googlecloudsummit  Sydney  client  RfLife htt…	Sydney																
 Jinkosolar is Invited to the UN Climate Action Summit 2019 https://t.co/55LdAinIHV   jinko  jinkosolar  solar  solarpower  solarpanels  greenandgoldsolar  brisbane  canberra  sydney	sydney																
Adapt or die! Welcome  SF  Horror  romance  author Rebecca Henry! @people  BlogTour  GuestPost… https://t.co/M00XoqC7UV	SF																
I love the people living in Broad St, they have very nice ears.  SanFrancisco	Broad St	SanFrancisco															
I love the people living in Flint St, they are specialized in sketch pads.  SanFrancisco	Flint St	SanFrancisco															
Happy  FirstDayofFall loves. I had a wonderful weekend with my love in  Wellington  Ontario. We visited the local farmers market, a great new restaurant and enjoyed the outdoors in  Alora Also got these delicious homemade cherry sour tarts with real whipped cream on top.  https://t.co/DgMgpGndh3	Wellington	Ontario	Alora														
Try us…You will be pleasantly surprised.  Visit https://t.co/x1VaqIWnRC    NewYork  LosAngeles  Chicago  Houston… https://t.co/zzjaik63Eg	NewYork	LosAngeles	Chicago	Houston													
not just ER..a food store in  SF..Desaulniers, tired stressed deep creases..the worker who has arrived to fix the $… https://t.co/0yx69nZA4j	SF																
Employ me, anyone? I vowed never to work for them yet could have. Maybe my views are fresh, now.  Clojure  SF  GitH… https://t.co/JvVNFG9spB	SF																
Sneak peak of my gorgeous new photos by @people on https://t.co/76m6bucNlS as well as new tour dates for  Sydney.   They'll be up on @people soon but I don't think you're going to want to wait on this one  https://t.co/7bPAoLlQMN	Sydney																
RT @people: Monday morning and already thinking of escaping? Well  SYDNEY would be a good destination @people is your guide @…	SYDNEY																
Sweet night fresh air  Sydney  Australia https://t.co/RqFNqk7Wdk	Sydney	Australia															
Weather Girl and the Ken Burns effect. Happy Fall, y’all.  autumn  SanFrancisco https://t.co/nQlFPXhkfI	SanFrancisco																
An Illegal Scooter in  SF https://t.co/eCHYhhx7yh	SF																
@people Born and raised in the  SanFrancisco Bay Area—I literally don’t recognize it!  Sad state of affairs—g… https://t.co/kebVk3ybya	SanFrancisco Bay Area																
Sydney! Beautiful  Sydney  SydneyIsSkyBlue https://t.co/nAY6L2Ggor	Sydney																
RT @people: Miss this view so much  Australia  Sydney  Christmas  IFollowAll  inspiration  ReTweet  bestintheworld  instapic http://t.co/…	Australia	Sydney															
 MondayMotivation Go slowly! Photo from my long stay in  SanFrancisco 3 years ago!  mondaythoughts  Lebanon https://t.co/ETVtWO70E4	SanFrancisco	Lebanon															
@people @people @people @people Where is the evidence Nicola of political interference? Accusations border on absurd and self serving for National during  Wellington local body election campaign.	Wellington																
Had a wonderful evening at the  SydneyOperaHouse. I love live theater! It’s been a pleasure to experience  Sydney this time.  australia  downunder  aborigines  therocks @ Sydney Opera House https://t.co/6XDlboLXz7	SydneyOperaHouse	Sydney	Sydney Opera House														
It's so peaceful when we take away those troubling choices for you become a puppet on the end of Our strings. @people, @people, Mistress @people, @people at the  Bound to Please  PlayParty 7pm Sat 28 Sep  Sydney | Tix: https://t.co/JHH9BP7Iuw https://t.co/BwQjHS87R0	Sydney																
RT @people: We are thrilled to welcome Pam Davis to @people's  SanFrancisco office! https://t.co/hnFxYYqthk Read about her practice…	SanFrancisco																
We indeed live in a beautiful part of the world.  shoalhavenriver is one of them. I enjoy the space every time I visit...  shoalhaven  nsw  filmmaker  roadtrip @ Shoalhaven River, Nowra https://t.co/ib86E9yIKp	Shoalhaven River	shoalhavenriver	nsw	shoalhaven	Nowra												
I left my heart in San Francisco  Sweet misty memories from the top of the Golden Gate Bridge  californiaroadtrip… https://t.co/bij5mryMZs	San Francisco	Golden Gate Bridge 															
@people @people ppl are shitting and shooting up in the streets of  SanFrancisco  and your complaint is graffiti? BWHAHAHA	SanFrancisco																
" ClimateStrike  Sydney message from a local business I just walked past... ""Proud of you sydney, 80,000  climatestrike  schoolstrike4climate  FridaysForFuture https://t.co/gERzKGct24"	Sydney	sydney															
RT @people: Looks like a couple thousand people on Market St. in  SF for the  ClimateStrike. The kids are all right... https://t.co/…	Market St.	SF															
Posted withrepost • 9to5au Happy Sunday, y'all! Which @people are you channeling today? ?  9to5AU  9to5  9to5Musical  DollyParton  Working9to5  Comedy  MusicalTheatre  Sydney  ILoveSydney https://t.co/0xw4PlAvxz	Sydney																
Japanese  apparelbrand to open a store in  SanFrancisco. Read More : https://t.co/YRg0LaIb6H https://t.co/FmJ08M8gXQ	SanFrancisco																
RT @people: According to a report by the NRMA and Illawarra Business chamber there is currently an over-reliance on one main road to W…																	
A pretty cool day on the bay for  WhaleWatching in  sanfrancisco https://t.co/96IpYe3goE	sanfrancisco																
RT @people: 50% of recent traffic growth in  SanFrancisco due to car sharing apps like @people @people according to @people @people :…	SanFrancisco																
"RT @people: Definitely see this. It's like Hannah Gadsby's ""Nanette"" and I can think of no higher praise than that.  whywellington…"																	
Getting down and dirty once in a while is not a bad idea.  LeakingPipes  SaveWater  Plumber  Sydney https://t.co/YQaGVLjkRm	Sydney																
A terrific day to clean up the beach in  Wellington with the amazing @people and our terrific candidate @people. Go team go! https://t.co/Hhv9rYqIIU	Wellington																
 CustomJewelllery  SydneyLife  SydneyMade  Aussie  Branding  Retail  OnlineBoutique   Onlineretailer  GiftIdeas  Sydney  SmallBusiness  Retail Just Me - Beaded Black Onyx Clip-on Earrings | (KJ-364E) Handmade Earrings https://t.co/krnST9YumR https://t.co/RfKnkDnrYV	Sydney																
Best  bloodymary I've had a long time, thanks @people  Also, look out for Gillian's new pub, on Mission an… https://t.co/4gB2f21RJK																	
thanks  SanFrancisco  California for standing in  solidarity for  Hongkong! https://t.co/nh7jEWsm6F	SanFrancisco	California	Hongkong														
At Manly beach on a beautiful day in Sydney.  sydney  sydneyaustralia  manlybeach  manly  sydneyoperahouse https://t.co/i0ESqBdm7V	Sydney	sydney	sydneyoperahouse														
SF always has so much to offer. https://t.co/BcEtiaa5Le  SanFrancisco  sanfran  MondayMood  MondayMotivation… https://t.co/dpzYNlBqR4	SF	SanFrancisco	sanfran														
RT @people: We had a great time at the inaugural Getting There Together event in San Francisco. Here's some press about the event, whi…	San Francisco																
RT @people:  M5 Northbound between J26 A38 ( Wellington) and J25 A358 ( Taunton), one lane closed and queueing traffic due to earli…	M5 Northbound	J26 Wellington	J25 Taunton														
New blog up, three nights in  Sydney  Australia and some gorgeous coastal hiking!  https://t.co/ahzrfEYLKe https://t.co/alrrZavIiN	Sydney	Australia															
RT @people: Just a reminder that all previous hearings and roundtables from the  NSW Special Commission of Inquiry into the  Drug…	NSW																
Sunset to sunrise in Sydney  always 2 of my favorite parts of the day so beautiful  gotnailed  sunset  sunrise  skyline  nature  australia  sydney  clouds  cottoncandyskies  firesky  travel  peacefull @ Sydney,… https://t.co/edirTnSPD9	Sydney	sydney															
Big crowd for  Wellington transport meeting in southern and eastern wards - Greater Wellington local body candidates. Buses on the agenda https://t.co/YGj7pK73Aj	Wellington																
RT @people: Do not fly through  SFO. Cancel any conventions in  SanFrancisco See the 3rd World Country it has become? See they can’t eve…	SanFrancisco																
Afternoon walk around Tee Lake LNR  Nature  Wellington  Swans saw this ring on the Adult Swan says London and something else but cant read it . https://t.co/VDihQQp47I	Tee Lake	Wellington	London														
@people @people Don't be like  NewYork (@people) and Ban, Block, or stop the general public from trading in regulated  cryptocurrencymarket, please. We must grow with the times and  technology, not fight it every step of the way... Consider @people @people 	NewYork																
RT @people: Golden Gate Bridge - San Francisco  SanFrancisco  goldengatebridge  bridges  thephotohour  stormhour  photography  photo…	Golden Gate Bridge	San Francisco	SanFrancisco	goldengatebridge													
" JayLilRoseCollection didn't get on  wish  to cheapin the ""Looking fresher than new money !""™ Nope just bringing m… https://t.co/eU1nGQ18kc"																	
I had a fantastic day tho   Sydney you can be so glorious  https://t.co/atrYjR4mbu	Sydney																
I love the people living in Arthur Ave, they are great.  SanFrancisco	Arthur Ave	SanFrancisco															
RT @people: Ooh I love the color on this one as darkness descends tonight!  Don't think it can get any better!   timelapse  SanFrancis…	SanFrancis																
MUCH warmer to start the week along the California Coast. Near 90° in San Francisco is a real problem for the area.… https://t.co/Y59CWpChDc	California Coast	San Francisco															
Happy .  friends  smileday  hat  holiday  fun  rain  hot  aussie  nsw  red  tree  climb  modeling  poser  reddress  merimbula  family  teenmodel  wlyg  catstagram  pet  lovekittens  catoftheday  cat  nice  kitten… https://t.co/6JaiBRgHXA	nsw																
"Find all the best things do on new years eve in Wellington, New Zealand. Where to watch the top fireworks, parties, events &amp; hotels for NYE 2019-2020 https://t.co/MByYvu5aRZ  Wellington  NYE2020  NewYearsEve"	Wellington	New Zealand	Wellington														
RT @people: Pretty  sunset over  SydneyHarbourBridge - Real  Sydney NSW https://t.co/oV1OTPVcrR https://t.co/QSvRQ64Ah8	Sydney	NSW															
 palaceoffinearts  sanfrancisco @ Place of Fine Arts San Fransisco https://t.co/M2qQZSg59I	sanfrancisco	San Fransisco															
The first day of spring is certainly living up to its reputation. A very blustery day here in  Wellington	Wellington																
How do you turn over the ball 5 times and still win? Thank God The Steelers offense is terrible!  PITvsSF  sf49ers  49ers  SanFrancisco	SanFrancisco																
Fantastic location!  LoveTravel  Cruising  Sydney  CircularQuay https://t.co/dt1O8A2epU	Sydney																
"@people Kuiper &amp; Fosse are among the worst in all of baseball, so I can't imagine the Nationals guys  The… https://t.co/IPq6Qrxjxb"																	
RT @people: Finishing my long run in style: taking the ferry back home. You’ve got to love  Sydney https://t.co/WleeaKpf42	Sydney																
Walking after Midnight — 61  tales, 8  year’s best  honors — DF, H,  SouthernGothic,  SF, and  literary —  stories… https://t.co/7fwvDUsEgA	SF																
Happy  monday everyone    sanfrancisco  bayarea  sf  norcal https://t.co/zmeFRd17Ro	sanfrancisco	bayarea	sf														
I love the people living in San Luis Ave, they are awesome.  SanFrancisco	San Luis Ave	SanFrancisco															
RT @people: Out of the Light 5   art by Mark  https://t.co/3haQpbmSZE   Painting  abstract  contemporaryart  abstractart  interiord…																	
I love the people living in Edward St, they are astounding.  SanFrancisco	Edward St	SanFrancisco															
So many glamorous people running in style  sydney  FOMO	sydney																
I love the people living in 21St St, they are good at woodcarving.  SanFrancisco	21St St	SanFrancisco															
"A huge 93% of delegates at the 15th International Conference on Document Analysis and Recognition - which finishes today - are international. We hope you have all had a wonderful time in  Sydney; come back to visit again soon!   ICDAR2019  eventprofs  INCONevents https://t.co/UGA0o6AQWL"	Sydney																
17 Amazing Greek Desserts   https://t.co/cmBqUQ14Zg    sanleandro  hungry  moussakakitchen  mmk  sanleandro… https://t.co/JLfI5vG8Oa	sanleandro																
@people @people @people @people My first time at the lovely  VibeHotelSydney.  Gotta love the rooftop pool and view of downtown  Sydney!  And just within walking distance of Museum station.   Australia  TravelingWithJared https://t.co/tslCDuXDbT	Sydney	Australia															
Palloys | Perfect your creations.   palloys  jewellery  jeweller  jewelry  jewellerymaking  jewellerydesigning  jewellerschoice  jewelrymaking  jewelrygram  jewelrydesigner  jewelryaddict  australiawide  sydney  earring https://t.co/xb9KcsDHNm	sydney																
Fabulous day in San Francisco yesterday - perfect light to paint the Golden Gate Bridge from the North Beach. . .… https://t.co/UAqer7M986	San Francisco	Golden Gate Bridge	North Beach														
RT @people: Amazing new spot from larger-than-life master @people: Tenderloin,  SanFrancisco  2013  graffiti  streetart http://t.co/D…	SanFrancisco																
 Wellington this morning -  oneofthosemagicdays  - I dont get down to my childhood home town very often but I get so nostalgic when I do. Revert back to being about 11 and rediscovering everything for the 1st time-… https://t.co/olZe9mFJe6	Wellington																
Alive and on the loose - America beware • • •  sanfrancisco  goldengatebridge  california  goldengate  travel  usa… https://t.co/J6ElSxSzsd	sanfrancisco	goldengatebridge	california	goldengate	usa												
"Took some visitors to  SanFrancisco today. It was good to (re)visit Pier 39,  Alcatraz &amp; Golden Gate Bridge. The we… https://t.co/LxmXUhHRPs"	SanFrancisco	Alcatraz	Golden Gate Bridge														
Be safe out there. Another  SF attack spotlights city's mental illness and drug addiction crisis https://t.co/ybIzwu9D1F  dfnews	SF																
I love the people living in Signal Rd, they know all about street lights.  SanFrancisco	Signal Rd	SanFrancisco															
